country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Austria,AT,2022-49,15-24yr,2765,936776,610.8183813419644,TESSy COVID-19
Austria,AT,2022-50,15-24yr,2869,936776,601.4244600630246,TESSy COVID-19
Austria,AT,2022-51,15-24yr,2454,936776,568.2254882704083,TESSy COVID-19
Austria,AT,2022-52,15-24yr,1590,936776,431.6933824094554,TESSy COVID-19
Austria,AT,2023-01,15-24yr,1341,936776,312.8816280519569,TESSy COVID-19
Austria,AT,2023-02,15-24yr,1220,936776,273.3844590382333,TESSy COVID-19
Austria,AT,2023-03,15-24yr,1222,936776,260.6813154905762,TESSy COVID-19
Austria,AT,2023-04,15-24yr,1868,936776,329.85473581731384,TESSy COVID-19
Austria,AT,2023-05,15-24yr,2745,936776,492.4336234062359,TESSy COVID-19
Austria,AT,2023-06,15-24yr,3271,936776,642.2026183420583,TESSy COVID-19
Austria,AT,2023-07,15-24yr,3749,936776,749.3787202063247,TESSy COVID-19
Austria,AT,2023-08,15-24yr,4098,936776,837.6602304072692,TESSy COVID-19
Austria,AT,2023-09,15-24yr,3914,936776,855.2738328052811,TESSy COVID-19
Austria,AT,2023-10,15-24yr,3243,936776,764.0033476519467,TESSy COVID-19
Austria,AT,2023-11,15-24yr,2439,936776,606.5484171242645,TESSy COVID-19
Austria,AT,2023-12,15-24yr,1894,936776,462.54387388233687,TESSy COVID-19
Austria,AT,2023-13,15-24yr,1100,936776,319.6068216948342,TESSy COVID-19
Austria,AT,2023-14,15-24yr,641,936776,185.85019257538622,TESSy COVID-19
Austria,AT,2023-15,15-24yr,561,936776,128.31242474188068,TESSy COVID-19
Austria,AT,2023-16,15-24yr,522,936776,115.6092811942236,TESSy COVID-19
Austria,AT,2023-17,15-24yr,352,936776,93.29871815674184,TESSy COVID-19
Austria,AT,2023-18,15-24yr,256,936776,64.9034561090378,TESSy COVID-19
Austria,AT,2023-19,15-24yr,192,936776,47.82359923823839,TESSy COVID-19
Austria,AT,2023-20,15-24yr,130,936776,34.373211952483835,TESSy COVID-19
Austria,AT,2023-21,15-24yr,139,936776,28.71550936403153,TESSy COVID-19
Austria,AT,2023-22,15-24yr,102,936776,25.72653441164163,TESSy COVID-19
Austria,AT,2023-23,15-24yr,62,936776,17.50685329256941,TESSy COVID-19
Austria,AT,2023-24,15-24yr,82,936776,15.371871183719481,TESSy COVID-19
Austria,AT,2023-25,15-24yr,52,936776,14.304380129294517,TESSy COVID-19
Austria,AT,2023-26,15-24yr,NA,936776,NA,TESSy COVID-19
Austria,AT,2023-27,15-24yr,NA,936776,NA,TESSy COVID-19
Austria,AT,2020-01,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-02,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-03,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-04,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-05,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-06,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-07,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-08,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-09,25-49yr,5,3005708,NA,TESSy COVID-19
Austria,AT,2020-10,25-49yr,53,3005708,1.9296618300912796,TESSy COVID-19
Austria,AT,2020-11,25-49yr,410,3005708,15.40402460917694,TESSy COVID-19
Austria,AT,2020-12,25-49yr,1189,3005708,53.19878045372338,TESSy COVID-19
Austria,AT,2020-13,25-49yr,1891,3005708,102.4716971841576,TESSy COVID-19
Austria,AT,2020-14,25-49yr,1094,3005708,99.3110441865943,TESSy COVID-19
Austria,AT,2020-15,25-49yr,597,3005708,56.25962335662679,TESSy COVID-19
Austria,AT,2020-16,25-49yr,217,3005708,27.081805684384513,TESSy COVID-19
Austria,AT,2020-17,25-49yr,161,3005708,12.576071927146616,TESSy COVID-19
Austria,AT,2020-18,25-49yr,127,3005708,9.581769087349802,TESSy COVID-19
Austria,AT,2020-19,25-49yr,108,3005708,7.818457415025012,TESSy COVID-19
Austria,AT,2020-20,25-49yr,169,3005708,9.215798740263525,TESSy COVID-19
Austria,AT,2020-21,25-49yr,127,3005708,9.847929339776186,TESSy COVID-19
Austria,AT,2020-22,25-49yr,89,3005708,7.186326815512352,TESSy COVID-19
Austria,AT,2020-23,25-49yr,93,3005708,6.055145742700223,TESSy COVID-19
Austria,AT,2020-24,25-49yr,64,3005708,5.223394953867774,TESSy COVID-19
Austria,AT,2020-25,25-49yr,87,3005708,5.023774764547987,TESSy COVID-19
Austria,AT,2020-26,25-49yr,172,3005708,8.616938172304163,TESSy COVID-19
Austria,AT,2020-27,25-49yr,297,3005708,15.603644798496727,TESSy COVID-19
Austria,AT,2020-28,25-49yr,282,3005708,19.263348269359497,TESSy COVID-19
Austria,AT,2020-29,25-49yr,333,3005708,20.461069405278224,TESSy COVID-19
Austria,AT,2020-30,25-49yr,336,3005708,22.257651109156313,TESSy COVID-19
Austria,AT,2020-31,25-49yr,320,3005708,21.825140698963438,TESSy COVID-19
Austria,AT,2020-32,25-49yr,300,3005708,20.627419563044715,TESSy COVID-19
Austria,AT,2020-33,25-49yr,568,3005708,28.8783873882626,TESSy COVID-19
Austria,AT,2020-34,25-49yr,837,3005708,46.744394332383585,TESSy COVID-19
Austria,AT,2020-35,25-49yr,854,3005708,56.25962335662679,TESSy COVID-19
Austria,AT,2020-36,25-49yr,982,3005708,61.08377793185499,TESSy COVID-19
Austria,AT,2020-37,25-49yr,1710,3005708,89.56292494147802,TESSy COVID-19
Austria,AT,2020-38,25-49yr,2190,3005708,129.7531230578619,TESSy COVID-19
Austria,AT,2020-39,25-49yr,1975,3005708,138.56968141948585,TESSy COVID-19
Austria,AT,2020-40,25-49yr,2328,3005708,143.16094577384098,TESSy COVID-19
Austria,AT,2020-41,25-49yr,2872,3005708,173.0041640771492,TESSy COVID-19
Austria,AT,2020-42,25-49yr,3798,3005708,221.91111046049716,TESSy COVID-19
Austria,AT,2020-43,25-49yr,7210,3005708,366.2365073387036,TESSy COVID-19
Austria,AT,2020-44,25-49yr,12680,3005708,661.7409275950957,TESSy COVID-19
Austria,AT,2020-45,25-49yr,18169,3005708,1026.3472033876876,TESSy COVID-19
Austria,AT,2020-46,25-49yr,18962,3005708,1235.3495416055052,TESSy COVID-19
Austria,AT,2020-47,25-49yr,16243,3005708,1171.2714608338536,TESSy COVID-19
Austria,AT,2020-48,25-49yr,12367,3005708,951.8556027398537,TESSy COVID-19
Austria,AT,2020-49,25-49yr,8989,3005708,710.5147938522305,TESSy COVID-19
Austria,AT,2020-50,25-49yr,6949,3005708,530.2577628964623,TESSy COVID-19
Austria,AT,2020-51,25-49yr,5515,3005708,414.6776732803053,TESSy COVID-19
Austria,AT,2020-52,25-49yr,5129,3005708,354.1262158533031,TESSy COVID-19
Austria,AT,2020-53,25-49yr,5754,3005708,362.07775339454133,TESSy COVID-19
Austria,AT,2021-01,25-49yr,5529,3005708,375.3857660158605,TESSy COVID-19
Austria,AT,2021-02,25-49yr,4114,3005708,320.8229142684519,TESSy COVID-19
Austria,AT,2021-03,25-49yr,3886,3005708,266.1602524263834,TESSy COVID-19
Austria,AT,2021-04,25-49yr,3658,3005708,250.98911803807954,TESSy COVID-19
Austria,AT,2021-05,25-49yr,3589,3005708,241.10791866675007,TESSy COVID-19
Austria,AT,2021-06,25-49yr,3704,3005708,242.63834011820177,TESSy COVID-19
Austria,AT,2021-07,25-49yr,4558,3005708,274.87700069334744,TESSy COVID-19
Austria,AT,2021-08,25-49yr,5607,3005708,338.18987073927343,TESSy COVID-19
Austria,AT,2021-09,25-49yr,6414,3005708,399.93904930219435,TESSy COVID-19
Austria,AT,2021-10,25-49yr,7148,3005708,451.20816792582644,TESSy COVID-19
Austria,AT,2021-11,25-49yr,8340,3005708,515.2862486974783,TESSy COVID-19
Austria,AT,2021-12,25-49yr,8748,3005708,568.518299182755,TESSy COVID-19
Austria,AT,2021-13,25-49yr,8444,3005708,571.978382464298,TESSy COVID-19
Austria,AT,2021-14,25-49yr,7182,3005708,519.8775130518334,TESSy COVID-19
Austria,AT,2021-15,25-49yr,6641,3005708,459.89164616123725,TESSy COVID-19
Austria,AT,2021-16,25-49yr,6128,3005708,424.82503290406123,TESSy COVID-19
Austria,AT,2021-17,25-49yr,5034,3005708,371.36009219791146,TESSy COVID-19
Austria,AT,2021-18,25-49yr,3548,3005708,285.5234107904028,TESSy COVID-19
Austria,AT,2021-19,25-49yr,2302,3005708,194.62968458679285,TESSy COVID-19
Austria,AT,2021-20,25-49yr,1678,3005708,132.41472558212575,TESSy COVID-19
Austria,AT,2021-21,25-49yr,1224,3005708,96.54963156767057,TESSy COVID-19
Austria,AT,2021-22,25-49yr,967,3005708,72.89463913327576,TESSy COVID-19
Austria,AT,2021-23,25-49yr,685,3005708,54.96209212604817,TESSy COVID-19
Austria,AT,2021-24,25-49yr,409,3005708,36.39741451930793,TESSy COVID-19
Austria,AT,2021-25,25-49yr,264,3005708,22.390731235369504,TESSy COVID-19
Austria,AT,2021-26,25-49yr,240,3005708,16.768095902862154,TESSy COVID-19
Austria,AT,2021-27,25-49yr,393,3005708,21.059929973237587,TESSy COVID-19
Austria,AT,2021-28,25-49yr,819,3005708,40.323278242597084,TESSy COVID-19
Austria,AT,2021-29,25-49yr,1014,3005708,60.983967837195095,TESSy COVID-19
Austria,AT,2021-30,25-49yr,1333,3005708,78.08476405559023,TESSy COVID-19
Austria,AT,2021-31,25-49yr,1537,3005708,95.48499055796505,TESSy COVID-19
Austria,AT,2021-32,25-49yr,2498,3005708,134.24457731755712,TESSy COVID-19
Austria,AT,2021-33,25-49yr,3443,3005708,197.65725745814296,TESSy COVID-19
Austria,AT,2021-34,25-49yr,4094,3005708,250.75622781720645,TESSy COVID-19
Austria,AT,2021-35,25-49yr,4683,3005708,292.0110669432959,TESSy COVID-19
Austria,AT,2021-36,25-49yr,5539,3005708,340.08626253781136,TESSy COVID-19
Austria,AT,2021-37,25-49yr,5266,3005708,359.4826909333841,TESSy COVID-19
Austria,AT,2021-38,25-49yr,4534,3005708,326.0463092223197,TESSy COVID-19
Austria,AT,2021-39,25-49yr,4884,3005708,313.33715716895983,TESSy COVID-19
Austria,AT,2021-40,25-49yr,4906,3005708,325.7136089067867,TESSy COVID-19
Austria,AT,2021-41,25-49yr,5702,3005708,352.9284947173844,TESSy COVID-19
Austria,AT,2021-42,25-49yr,8569,3005708,474.7966202971147,TESSy COVID-19
Austria,AT,2021-43,25-49yr,13425,3005708,731.7410739832345,TESSy COVID-19
Austria,AT,2021-44,25-49yr,21847,3005708,1173.5005529479245,TESSy COVID-19
Austria,AT,2021-45,25-49yr,31117,3005708,1762.1139511888714,TESSy COVID-19
Austria,AT,2021-46,25-49yr,37624,3005708,2287.0152390052526,TESSy COVID-19
Austria,AT,2021-47,25-49yr,32355,3005708,2328.2035380682355,TESSy COVID-19
Austria,AT,2021-48,25-49yr,20462,3005708,1757.2232565505365,TESSy COVID-19
Austria,AT,2021-49,25-49yr,12256,3005708,1088.5288923608016,TESSy COVID-19
Austria,AT,2021-50,25-49yr,8040,3005708,675.2485604057347,TESSy COVID-19
Austria,AT,2021-51,25-49yr,6424,3005708,481.2177363869012,TESSy COVID-19
Austria,AT,2021-52,25-49yr,10553,3005708,564.8253256803389,TESSy COVID-19
Austria,AT,2022-01,25-49yr,28827,3005708,1310.1738425688723,TESSy COVID-19
Austria,AT,2022-02,25-49yr,49211,3005708,2596.3267223562634,TESSy COVID-19
Austria,AT,2022-03,25-49yr,77656,3005708,4220.869093072248,TESSy COVID-19
Austria,AT,2022-04,25-49yr,100177,3005708,5916.50952121763,TESSy COVID-19
Austria,AT,2022-05,25-49yr,100981,3005708,6692.533007198304,TESSy COVID-19
Austria,AT,2022-06,25-49yr,90682,3005708,6376.63405759974,TESSy COVID-19
Austria,AT,2022-07,25-49yr,79345,3005708,5656.803654912586,TESSy COVID-19
Austria,AT,2022-08,25-49yr,73955,3005708,5100.295837120572,TESSy COVID-19
Austria,AT,2022-09,25-49yr,85047,3005708,5290.001557037477,TESSy COVID-19
Austria,AT,2022-10,25-49yr,115739,3005708,6680.156555460478,TESSy COVID-19
Austria,AT,2022-11,25-49yr,124078,3005708,7978.719157017248,TESSy COVID-19
Austria,AT,2022-12,25-49yr,97203,3005708,7362.025852145318,TESSy COVID-19
Austria,AT,2022-13,25-49yr,58362,3005708,5175.652458588792,TESSy COVID-19
Austria,AT,2022-14,25-49yr,37269,3005708,3181.646387473434,TESSy COVID-19
Austria,AT,2022-15,25-49yr,25153,3005708,2076.7819096199632,TESSy COVID-19
Austria,AT,2022-16,25-49yr,18831,3005708,1463.3490678402559,TESSy COVID-19
Austria,AT,2022-17,25-49yr,15682,3005708,1148.2485989989714,TESSy COVID-19
Austria,AT,2022-18,25-49yr,14286,3005708,997.0363055892323,TESSy COVID-19
Austria,AT,2022-19,25-49yr,11315,3005708,851.7460777959802,TESSy COVID-19
Austria,AT,2022-20,25-49yr,7495,3005708,625.809293517534,TESSy COVID-19
Austria,AT,2022-21,25-49yr,5957,3005708,447.54846445496366,TESSy COVID-19
Austria,AT,2022-22,25-49yr,8062,3005708,466.4125723456836,TESSy COVID-19
Austria,AT,2022-23,25-49yr,10730,3005708,625.2104329495746,TESSy COVID-19
Austria,AT,2022-24,25-49yr,18018,3005708,956.4468670942088,TESSy COVID-19
Austria,AT,2022-25,25-49yr,25916,3005708,1461.685566262591,TESSy COVID-19
Austria,AT,2022-26,25-49yr,29426,3005708,1841.2300862226139,TESSy COVID-19
Austria,AT,2022-27,25-49yr,31161,3005708,2015.7314017196613,TESSy COVID-19
Austria,AT,2022-28,25-49yr,35793,3005708,2227.5616926195094,TESSy COVID-19
Austria,AT,2022-29,25-49yr,33817,3005708,2315.9268964250687,TESSy COVID-19
Austria,AT,2022-30,25-49yr,22703,3005708,1880.4221833923987,TESSy COVID-19
Austria,AT,2022-31,25-49yr,18568,3005708,1373.0874722361586,TESSy COVID-19
Austria,AT,2022-32,25-49yr,16857,3005708,1178.590867775579,TESSy COVID-19
Austria,AT,2022-33,25-49yr,16573,3005708,1112.2171548267497,TESSy COVID-19
Austria,AT,2022-34,25-49yr,14121,3005708,1021.1903484969265,TESSy COVID-19
Austria,AT,2022-35,25-49yr,12445,3005708,883.8516582449126,TESSy COVID-19
Austria,AT,2022-36,25-49yr,11829,3005708,807.5967459247538,TESSy COVID-19
Austria,AT,2022-37,25-49yr,14577,3005708,878.528453196385,TESSy COVID-19
Austria,AT,2022-38,25-49yr,20698,3005708,1173.6003630425844,TESSy COVID-19
Austria,AT,2022-39,25-49yr,32967,3005708,1785.436243307733,TESSy COVID-19
Austria,AT,2022-40,25-49yr,38120,3005708,2365.0667330292895,TESSy COVID-19
Austria,AT,2022-41,25-49yr,32599,3005708,2352.823361417676,TESSy COVID-19
Austria,AT,2022-42,25-49yr,21511,3005708,1800.2414073489508,TESSy COVID-19
Austria,AT,2022-43,25-49yr,13889,3005708,1177.7591169867464,TESSy COVID-19
Austria,AT,2022-44,25-49yr,11460,3005708,843.362029844549,TESSy COVID-19
Austria,AT,2022-45,25-49yr,9582,3005708,700.068003944495,TESSy COVID-19
Austria,AT,2022-46,25-49yr,10712,3005708,675.1820203426281,TESSy COVID-19
Austria,AT,2022-47,25-49yr,12101,3005708,758.9892298253856,TESSy COVID-19
Austria,AT,2022-48,25-49yr,13425,3005708,849.2508254294828,TESSy COVID-19
Austria,AT,2022-49,25-49yr,13513,3005708,896.2281099827395,TESSy COVID-19
Austria,AT,2022-50,25-49yr,14241,3005708,923.3764557302306,TESSy COVID-19
Austria,AT,2022-51,25-49yr,12970,3005708,905.3108285967899,TESSy COVID-19
Austria,AT,2022-52,25-49yr,9412,3005708,744.6498462259142,TESSy COVID-19
Austria,AT,2023-01,25-49yr,7295,3005708,555.8424171609485,TESSy COVID-19
Austria,AT,2023-02,25-49yr,5794,3005708,435.47144300111654,TESSy COVID-19
Austria,AT,2023-03,25-49yr,5729,3005708,383.370573588652,TESSy COVID-19
Austria,AT,2023-04,25-49yr,8383,3005708,469.50668528014035,TESSy COVID-19
Austria,AT,2023-05,25-49yr,11511,3005708,661.8740077213089,TESSy COVID-19
Austria,AT,2023-06,25-49yr,12439,3005708,796.8172557014854,TESSy COVID-19
Austria,AT,2023-07,25-49yr,14768,3005708,905.1777484705766,TESSy COVID-19
Austria,AT,2023-08,25-49yr,16246,3005708,1031.8367585939818,TESSy COVID-19
Austria,AT,2023-09,25-49yr,15807,3005708,1066.4043213778584,TESSy COVID-19
Austria,AT,2023-10,25-49yr,13481,3005708,974.4126841329896,TESSy COVID-19
Austria,AT,2023-11,25-49yr,11043,3005708,815.9142538130783,TESSy COVID-19
Austria,AT,2023-12,25-49yr,8504,3005708,650.3293067723146,TESSy COVID-19
Austria,AT,2023-13,25-49yr,5181,3005708,455.3003818068821,TESSy COVID-19
Austria,AT,2023-14,25-49yr,3580,3005708,291.4787464384431,TESSy COVID-19
Austria,AT,2023-15,25-49yr,2898,3005708,215.52326440226395,TESSy COVID-19
Austria,AT,2023-16,25-49yr,2597,3005708,182.8188233853721,TESSy COVID-19
Austria,AT,2023-17,25-49yr,2003,3005708,153.04214514517045,TESSy COVID-19
Austria,AT,2023-18,25-49yr,1521,3005708,117.24359119382189,TESSy COVID-19
Austria,AT,2023-19,25-49yr,1150,3005708,88.86425427885875,TESSy COVID-19
Austria,AT,2023-20,25-49yr,847,3005708,66.44025301193595,TESSy COVID-19
Austria,AT,2023-21,25-49yr,814,3005708,55.26152241002785,TESSy COVID-19
Austria,AT,2023-22,25-49yr,536,3005708,44.9145425969522,TESSy COVID-19
Austria,AT,2023-23,25-49yr,429,3005708,32.1055804489325,TESSy COVID-19
Austria,AT,2023-24,25-49yr,414,3005708,28.04663659943015,TESSy COVID-19
Austria,AT,2023-25,25-49yr,321,3005708,24.453473191673975,TESSy COVID-19
Austria,AT,2023-26,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2023-27,25-49yr,NA,3005708,NA,TESSy COVID-19
Austria,AT,2020-01,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-02,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-03,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-04,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-05,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-06,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-07,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-08,50-64yr,NA,1999166,NA,TESSy COVID-19
Austria,AT,2020-09,50-64yr,2,1999166,NA,TESSy COVID-19
Austria,AT,2020-10,50-64yr,22,1999166,1.2005006087538503,TESSy COVID-19
Austria,AT,2020-11,50-64yr,237,1999166,12.955402402801969,TESSy COVID-19
Austria,AT,2020-12,50-64yr,931,1999166,58.42436295935405,TESSy COVID-19
Austria,AT,2020-13,50-64yr,1527,1999166,122.9512706798735,TESSy COVID-19
Austria,AT,2020-14,50-64yr,845,1999166,118.64947683183888,TESSy COVID-19
Austria,AT,2020-15,50-64yr,519,1999166,68.22845126417717,TESSy COVID-19
Austria,AT,2020-16,50-64yr,136,1999166,32.7636624472405,TESSy COVID-19
Austria,AT,2020-17,50-64yr,95,1999166,11.55481835925581,TESSy COVID-19
Austria,AT,2020-18,50-64yr,56,1999166,7.553149663409642,TESSy COVID-19
Austria,AT,2020-19,50-64yr,64,1999166,6.002503043769252,TESSy COVID-19
Austria,AT,2020-20,50-64yr,65,1999166,6.4526907720519455,TESSy COVID-19
Austria,AT,2020-21,50-64yr,48,1999166,5.652357032882712,TESSy COVID-19
Austria,AT,2020-22,50-64yr,43,1999166,4.551898141525016,TESSy COVID-19
Austria,AT,2020-23,50-64yr,46,1999166,4.451856424128862,TESSy COVID-19
Austria,AT,2020-24,50-64yr,31,1999166,3.8516061197519367,TESSy COVID-19
Austria,AT,2020-25,50-64yr,50,1999166,4.051689554544245,TESSy COVID-19
Austria,AT,2020-26,50-64yr,45,1999166,4.751981576317324,TESSy COVID-19
Austria,AT,2020-27,50-64yr,102,1999166,7.353066228617333,TESSy COVID-19
Austria,AT,2020-28,50-64yr,89,1999166,9.553984011332727,TESSy COVID-19
Austria,AT,2020-29,50-64yr,159,1999166,12.40517295712312,TESSy COVID-19
Austria,AT,2020-30,50-64yr,153,1999166,15.606507913800055,TESSy COVID-19
Austria,AT,2020-31,50-64yr,131,1999166,14.205923870253896,TESSy COVID-19
Austria,AT,2020-32,50-64yr,127,1999166,12.905381544103891,TESSy COVID-19
Austria,AT,2020-33,50-64yr,153,1999166,14.005840435461588,TESSy COVID-19
Austria,AT,2020-34,50-64yr,211,1999166,18.207592566100065,TESSy COVID-19
Austria,AT,2020-35,50-64yr,285,1999166,24.81034591424624,TESSy COVID-19
Austria,AT,2020-36,50-64yr,384,1999166,33.46395446901358,TESSy COVID-19
Austria,AT,2020-37,50-64yr,645,1999166,51.471463600321336,TESSy COVID-19
Austria,AT,2020-38,50-64yr,825,1999166,73.53066228617334,TESSy COVID-19
Austria,AT,2020-39,50-64yr,811,1999166,81.83412483005414,TESSy COVID-19
Austria,AT,2020-40,50-64yr,1059,1999166,93.53900576540417,TESSy COVID-19
Austria,AT,2020-41,50-64yr,1485,1999166,127.25306452790814,TESSy COVID-19
Austria,AT,2020-42,50-64yr,2121,1999166,180.37521646526602,TESSy COVID-19
Austria,AT,2020-43,50-64yr,4002,1999166,306.2777178083261,TESSy COVID-19
Austria,AT,2020-44,50-64yr,7433,1999166,571.9885192125116,TESSy COVID-19
Austria,AT,2020-45,50-64yr,11019,1999166,922.9848846969186,TESSy COVID-19
Austria,AT,2020-46,50-64yr,11843,1999166,1143.5768715554386,TESSy COVID-19
Austria,AT,2020-47,50-64yr,9876,1999166,1086.4030300635366,TESSy COVID-19
Austria,AT,2020-48,50-64yr,7370,1999166,862.6597291070376,TESSy COVID-19
Austria,AT,2020-49,50-64yr,5447,1999166,641.1173459332541,TESSy COVID-19
Austria,AT,2020-50,50-64yr,4542,1999166,499.65835753509214,TESSy COVID-19
Austria,AT,2020-51,50-64yr,3333,1999166,393.91426224735716,TESSy COVID-19
Austria,AT,2020-52,50-64yr,3201,1999166,326.8362907332358,TESSy COVID-19
Austria,AT,2020-53,50-64yr,3488,1999166,334.5895238314377,TESSy COVID-19
Austria,AT,2021-01,50-64yr,3462,1999166,347.6449679516358,TESSy COVID-19
Austria,AT,2021-02,50-64yr,2538,1999166,300.1251521884626,TESSy COVID-19
Austria,AT,2021-03,50-64yr,2345,1999166,244.25185302271046,TESSy COVID-19
Austria,AT,2021-04,50-64yr,2211,1999166,227.89503222843925,TESSy COVID-19
Austria,AT,2021-05,50-64yr,2122,1999166,216.74038073876807,TESSy COVID-19
Austria,AT,2021-06,50-64yr,2173,1999166,214.83958810824114,TESSy COVID-19
Austria,AT,2021-07,50-64yr,2434,1999166,230.4460960220412,TESSy COVID-19
Austria,AT,2021-08,50-64yr,2914,1999166,267.51155231731633,TESSy COVID-19
Austria,AT,2021-09,50-64yr,3310,1999166,311.32982453683184,TESSy COVID-19
Austria,AT,2021-10,50-64yr,3714,1999166,351.34651149529356,TESSy COVID-19
Austria,AT,2021-11,50-64yr,4350,1999166,403.3682045412937,TESSy COVID-19
Austria,AT,2021-12,50-64yr,4617,1999166,448.53703994565734,TESSy COVID-19
Austria,AT,2021-13,50-64yr,4460,1999166,454.03933440244583,TESSy COVID-19
Austria,AT,2021-14,50-64yr,3689,1999166,407.61997753063025,TESSy COVID-19
Austria,AT,2021-15,50-64yr,3302,1999166,349.695823158257,TESSy COVID-19
Austria,AT,2021-16,50-64yr,2901,1999166,310.27938650417224,TESSy COVID-19
Austria,AT,2021-17,50-64yr,2374,1999166,263.8600296323567,TESSy COVID-19
Austria,AT,2021-18,50-64yr,1734,1999166,205.4856875317007,TESSy COVID-19
Austria,AT,2021-19,50-64yr,1065,1999166,140.0083834959178,TESSy COVID-19
Austria,AT,2021-20,50-64yr,687,1999166,87.63654443903107,TESSy COVID-19
Austria,AT,2021-21,50-64yr,564,1999166,62.57609423129445,TESSy COVID-19
Austria,AT,2021-22,50-64yr,345,1999166,45.468960556552084,TESSy COVID-19
Austria,AT,2021-23,50-64yr,234,1999166,28.96207718618664,TESSy COVID-19
Austria,AT,2021-24,50-64yr,114,1999166,17.407258826930832,TESSy COVID-19
Austria,AT,2021-25,50-64yr,63,1999166,8.853691989559646,TESSy COVID-19
Austria,AT,2021-26,50-64yr,69,1999166,6.602753348146177,TESSy COVID-19
Austria,AT,2021-27,50-64yr,100,1999166,8.45352511997503,TESSy COVID-19
Austria,AT,2021-28,50-64yr,193,1999166,14.65611159853659,TESSy COVID-19
